DisNo.,Historic,Classification Key,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,ISO,Country,Subregion,Region,Location,OFDA/BHA Response,Appeal,Declaration,AID Contribution ('000 US$),Magnitude,Magnitude Scale,Start Year,Start Month,End Year,End Month,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total Damage ('000 US$),"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update,Admin Cities,Latitude,Longitude
2004-3156-SAU,No,nat-hyd-flo-flo,Natural,Meteorological,Extreme temperature,Viral disease,SAU,Saudi Arabia,Western Asia,Asia,Hafar al-Batin,No,No,No,3094085.0,4.343675125679098,°C,2004,3,2004,11,7.0,11.0,89.0,3.0,151.0,1637964.0,3431871.0,920059.0,669153.0,3152309.0,474822.0,69.97985576504576,"[{""adm1_code"":2622,""adm1_name"":""Asir""},{""adm1_code"":2623,""adm1_name"":""Baha""},{""adm1_code"":2625,""adm1_name"":""Hail""},{""adm1_code"":2627,""adm1_name"":""Jizan""},{""adm1_code"":2628,""adm1_name"":""Madinah""},{""adm1_code"":2629,""adm1_name"":""Makkah""},{""adm1_code"":2634,""adm1_name"":""Tabuk""}]",2023-05-22,2023-09-25,"['Asir', 'Baha', 'Hail', 'Jizan', 'Madinah', 'Makkah', 'Tabuk']",23.493057433679347,42.42725406455124
2013-3157-SAU,No,nat-hyd-flo-flo,Natural,Biological,Epidemic,Blizzard/Winter storm,SAU,Saudi Arabia,Western Asia,Asia,Northwest Region,No,No,No,535544.0,8.514152737938,Vaccinated,2013,8,2013,8,7.0,16.0,106.0,0.0,153.0,4200589.0,1566047.0,4547179.0,1991411.0,792555.0,770213.0,7.277253489632389,"[{""adm1_code"":2627,""adm1_name"":""Jizan""}]",2022-05-09,2023-09-25,['Jizan'],29.48243965043059,38.2038823256809
1970-3158-SAU,Yes,nat-hyd-flo-flo,Natural,Biological,Epidemic,Blizzard/Winter storm,SAU,Saudi Arabia,Western Asia,Asia,"Makkah, Madinah, Asir, Jizan, Najran, Baha",No,No,No,2395384.0,6.104300366165128,Vaccinated,1970,3,1970,12,8.0,12.0,102.0,3.0,168.0,1586178.0,1793633.0,3319489.0,282714.0,4196532.0,73635.0,14.836400312001768,"[{""adm1_code"":2634,""adm1_name"":""Tabuk""}]",2010-02-10,2023-09-25,['Tabuk'],30.03320224219008,39.47708888592455
1985-3159-SAU,Yes,nat-hyd-flo-flo,Natural,Meteorological,Flood,Flood (General),SAU,Saudi Arabia,Western Asia,Asia,Makkah,No,No,No,3095289.0,5.01873740820222,Km2,1985,4,1985,9,4.0,14.0,109.0,5.0,143.0,815254.0,92432.0,78355.0,1213464.0,1703408.0,4137892.0,67.98310198434982,"[{""adm1_code"":2627,""adm1_name"":""Jizan""},{""adm1_code"":2629,""adm1_name"":""Makkah""},{""adm1_code"":2630,""adm1_name"":""Najran""}]",2022-09-14,2023-09-25,"['Jizan', 'Makkah', 'Najran']",21.442899484285636,39.94190220492197
2004-3160-SAU,No,nat-hyd-flo-flo,Natural,Hydrological,Epidemic,Severe weather,SAU,Saudi Arabia,Western Asia,Asia,Asir,No,No,No,390786.0,7.05864014614878,Vaccinated,2004,9,2004,11,3.0,9.0,110.0,5.0,155.0,4514377.0,3909492.0,4178824.0,4226217.0,3874804.0,1444111.0,84.64009385265531,"[{""adm1_code"":2626,""adm1_name"":""Jawf""},{""adm1_code"":2628,""adm1_name"":""Madinah""},{""adm1_code"":2629,""adm1_name"":""Makkah""},{""adm1_code"":2634,""adm1_name"":""Tabuk""}]",2021-06-21,2023-09-25,"['Jawf', 'Madinah', 'Makkah', 'Tabuk']",17.76127648217227,48.11409649838443
1965-3161-SAU,No,nat-hyd-flo-flo,Natural,Biological,Storm,Blizzard/Winter storm,SAU,Saudi Arabia,Western Asia,Asia,"Makkah, Madinah, Asir, Jizan, Najran, Baha",No,No,No,3242925.0,2.703227656767172,Kph,1965,7,1965,11,6.0,12.0,101.0,1.0,149.0,2533139.0,1181202.0,1972843.0,1587568.0,2209386.0,4811275.0,17.711215350453248,"[{""adm1_code"":2622,""adm1_name"":""Asir""},{""adm1_code"":2623,""adm1_name"":""Baha""},{""adm1_code"":2625,""adm1_name"":""Hail""},{""adm1_code"":2627,""adm1_name"":""Jizan""},{""adm1_code"":2628,""adm1_name"":""Madinah""},{""adm1_code"":2629,""adm1_name"":""Makkah""},{""adm1_code"":2634,""adm1_name"":""Tabuk""}]",2014-10-30,2023-09-25,"['Asir', 'Baha', 'Hail', 'Jizan', 'Madinah', 'Makkah', 'Tabuk']",17.451855076099164,37.543025116004685
2016-3162-SAU,Yes,nat-hyd-flo-flo,Natural,Meteorological,Extreme temperature,Blizzard/Winter storm,SAU,Saudi Arabia,Western Asia,Asia,Madinah,No,No,No,2870547.0,2.4915131623546563,°C,2016,4,2016,10,5.0,11.0,100.0,4.0,149.0,409032.0,2728850.0,2734050.0,4157190.0,135627.0,4550035.0,14.878363780796477,"[{""adm1_code"":2622,""adm1_name"":""Asir""},{""adm1_code"":2623,""adm1_name"":""Baha""},{""adm1_code"":2629,""adm1_name"":""Makkah""}]",2012-02-09,2023-09-25,"['Asir', 'Baha', 'Makkah']",20.570677861780865,39.38829564997406
2009-3163-SAU,Yes,nat-hyd-flo-flo,Natural,Hydrological,Storm,Severe weather,SAU,Saudi Arabia,Western Asia,Asia,"Riyadh, Northern Borders",No,No,No,4742376.0,2.1218316873013263,Kph,2009,12,2009,12,6.0,8.0,93.0,1.0,141.0,3272228.0,174296.0,422911.0,2101752.0,4976088.0,4409612.0,73.41411942073212,"[{""adm1_code"":2622,""adm1_name"":""Asir""},{""adm1_code"":2623,""adm1_name"":""Baha""},{""adm1_code"":2629,""adm1_name"":""Makkah""}]",2009-05-18,2023-09-25,"['Asir', 'Baha', 'Makkah']",26.619470418219677,41.19410071902493
1980-3164-SAU,Yes,nat-hyd-flo-flo,Natural,Hydrological,Extreme temperature,Bacterial disease,SAU,Saudi Arabia,Western Asia,Asia,Madinah,No,No,No,3895113.0,7.166870940955117,°C,1980,7,1980,10,5.0,11.0,105.0,4.0,171.0,3943415.0,4956530.0,2749610.0,4485529.0,2805346.0,1368469.0,13.247577642533104,"[{""adm1_code"":2622,""adm1_name"":""Asir""},{""adm1_code"":2623,""adm1_name"":""Baha""},{""adm1_code"":2627,""adm1_name"":""Jizan""},{""adm1_code"":2628,""adm1_name"":""Madinah""},{""adm1_code"":2629,""adm1_name"":""Makkah""},{""adm1_code"":2633,""adm1_name"":""Riyad""}]",2016-10-18,2023-09-25,"['Asir', 'Baha', 'Jizan', 'Madinah', 'Makkah', 'Riyad']",23.489876541242623,41.484198249836126
1965-3165-SAU,Yes,nat-hyd-flo-flo,Natural,Biological,Storm,Flash flood,SAU,Saudi Arabia,Western Asia,Asia,"Asir, Baha, Hail, Jizan, Madinah, Makkah, Tabuk",No,No,No,3951796.0,7.982525818356362,Kph,1965,11,1965,11,5.0,12.0,94.0,3.0,145.0,4223704.0,2100417.0,4405579.0,3653328.0,3352965.0,949367.0,89.70440391237013,"[{""adm1_code"":2624,""adm1_name"":""Eastern Province""}]",2011-01-28,2023-09-25,['Eastern Province'],18.310165772776827,42.04291957930596
1987-3166-SAU,Yes,nat-hyd-flo-flo,Natural,Meteorological,Storm,Riverine flood,SAU,Saudi Arabia,Western Asia,Asia,Jizan,No,No,No,3295341.0,5.452015494443579,Kph,1987,12,1987,12,2.0,16.0,82.0,2.0,161.0,133570.0,388487.0,2621263.0,4324424.0,1174548.0,408550.0,62.857096971643045,"[{""adm1_code"":2622,""adm1_name"":""Asir""},{""adm1_code"":2623,""adm1_name"":""Baha""},{""adm1_code"":2629,""adm1_name"":""Makkah""}]",2021-02-28,2023-09-25,"['Asir', 'Baha', 'Makkah']",26.22639490838364,44.6331012368392
1996-3167-SAU,No,nat-hyd-flo-flo,Natural,Meteorological,Flood,Flash flood,SAU,Saudi Arabia,Western Asia,Asia,"Makkah, Najran, Jizan",No,No,No,3113330.0,6.03902289743721,Km2,1996,3,1996,5,8.0,8.0,87.0,4.0,169.0,2464898.0,1291282.0,3328061.0,1193580.0,1456230.0,728384.0,6.682883061719796,"[{""adm1_code"":2622,""adm1_name"":""Asir""},{""adm1_code"":2629,""adm1_name"":""Makkah""},{""adm1_code"":2630,""adm1_name"":""Najran""},{""adm1_code"":2633,""adm1_name"":""Riyad""}]",2014-04-20,2023-09-25,"['Asir', 'Makkah', 'Najran', 'Riyad']",24.49631406824699,40.513062482998606
1984-3168-SAU,No,nat-hyd-flo-flo,Natural,Biological,Flood,Bacterial disease,SAU,Saudi Arabia,Western Asia,Asia,"Jeddah, Makkah",No,No,No,101925.0,4.941812843805247,Km2,1984,8,1984,11,2.0,8.0,108.0,2.0,151.0,4112838.0,2934961.0,1542838.0,3777170.0,551626.0,1607829.0,95.12700675744834,"[{""adm1_code"":2628,""adm1_name"":""Madinah""}]",2011-11-19,2023-09-25,['Madinah'],30.45897500047093,42.23447868659469
2010-3169-SAU,No,nat-hyd-flo-flo,Natural,Meteorological,Storm,Viral disease,SAU,Saudi Arabia,Western Asia,Asia,"Riyadh, Northern Borders",No,No,No,3901818.0,4.881470683231192,Kph,2010,6,2010,9,8.0,9.0,83.0,2.0,144.0,3756854.0,2420010.0,1200006.0,4638525.0,4122240.0,2179406.0,28.48819610483834,"[{""adm1_code"":2624,""adm1_name"":""Eastern Province""}]",2006-01-10,2023-09-25,['Eastern Province'],27.86960912369957,46.92874592791514
1985-3170-SAU,Yes,nat-hyd-flo-flo,Natural,Meteorological,Extreme temperature,Heat wave,SAU,Saudi Arabia,Western Asia,Asia,Tabuk,No,No,No,2368632.0,1.990525913474084,°C,1985,7,1985,12,8.0,8.0,96.0,1.0,150.0,2495550.0,2632667.0,2654762.0,2412511.0,2452577.0,2485941.0,48.40216378256084,"[{""adm1_code"":2625,""adm1_name"":""Hail""},{""adm1_code"":2628,""adm1_name"":""Madinah""},{""adm1_code"":2629,""adm1_name"":""Makkah""},{""adm1_code"":2634,""adm1_name"":""Tabuk""}]",2017-01-06,2023-09-25,"['Hail', 'Madinah', 'Makkah', 'Tabuk']",24.37529895784544,46.72774767257995
1963-3171-SAU,No,nat-hyd-flo-flo,Natural,Meteorological,Storm,Flash flood,SAU,Saudi Arabia,Western Asia,Asia,Hafar al-Batin,No,No,No,2595726.0,5.638746228388929,Kph,1963,9,1963,9,3.0,5.0,88.0,3.0,164.0,872011.0,2688186.0,4974464.0,1547758.0,4933810.0,1082812.0,54.60456181750913,"[{""adm1_code"":2634,""adm1_name"":""Tabuk""}]",2015-08-02,2023-09-25,['Tabuk'],26.117260216734717,49.480493287183045
1991-3172-SAU,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Riverine flood,SAU,Saudi Arabia,Western Asia,Asia,Makkah,No,No,No,527261.0,7.272405050059778,Km2,1991,10,1991,12,8.0,5.0,112.0,2.0,170.0,3711276.0,795402.0,2591708.0,99411.0,3877735.0,3922720.0,20.50182563981099,"[{""adm1_code"":2627,""adm1_name"":""Jizan""}]",2024-11-12,2023-09-25,['Jizan'],17.3917124784736,36.44928476636701
1994-3173-SAU,Yes,nat-hyd-flo-flo,Natural,Biological,Storm,Flash flood,SAU,Saudi Arabia,Western Asia,Asia,Hafar al-Batin,No,No,No,266919.0,4.393693177071657,Kph,1994,2,1994,12,4.0,8.0,107.0,2.0,157.0,2518399.0,389433.0,605688.0,1042783.0,713582.0,1921312.0,35.27520554341578,"[{""adm1_code"":2628,""adm1_name"":""Madinah""}]",2012-02-13,2023-09-25,['Madinah'],21.75973714277821,46.093509536441374
2008-3174-SAU,No,nat-hyd-flo-flo,Natural,Hydrological,Storm,Blizzard/Winter storm,SAU,Saudi Arabia,Western Asia,Asia,"Asir, Baha, Taif",No,No,No,326958.0,5.564077732786658,Kph,2008,9,2008,10,5.0,12.0,110.0,2.0,144.0,4219548.0,1387350.0,4361121.0,2709817.0,2181083.0,3527103.0,105.33809219312585,"[{""adm1_code"":2622,""adm1_name"":""Asir""},{""adm1_code"":2623,""adm1_name"":""Baha""},{""adm1_code"":2629,""adm1_name"":""Makkah""}]",2011-07-08,2023-09-25,"['Asir', 'Baha', 'Makkah']",31.506378892279432,48.8425628244446
1991-3175-SAU,No,nat-hyd-flo-flo,Natural,Biological,Epidemic,Flash flood,SAU,Saudi Arabia,Western Asia,Asia,"Makkah, Madinah, Asir, Jizan, Najran, Baha",No,No,No,3426018.0,2.506404566504986,Vaccinated,1991,1,1991,5,6.0,9.0,96.0,5.0,155.0,2108054.0,4562922.0,2493937.0,944255.0,265684.0,4334767.0,13.9725978125802,"[{""adm1_code"":2627,""adm1_name"":""Jizan""}]",2019-05-06,2023-09-25,['Jizan'],22.932120134644308,43.36142449846918
1972-3176-SAU,No,nat-hyd-flo-flo,Natural,Meteorological,Epidemic,Flood (General),SAU,Saudi Arabia,Western Asia,Asia,Southern Region,No,No,No,3022974.0,6.104281255850101,Vaccinated,1972,3,1972,7,6.0,9.0,109.0,3.0,160.0,4418083.0,3745065.0,2681472.0,4286370.0,680081.0,4966400.0,51.82060724862452,"[{""adm1_code"":2624,""adm1_name"":""Eastern Province""}]",2020-02-06,2023-09-25,['Eastern Province'],28.90587240871173,41.19350913887099
1977-3177-SAU,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Flash flood,SAU,Saudi Arabia,Western Asia,Asia,Asir,No,No,No,3825354.0,5.992624300679459,Km2,1977,8,1977,8,3.0,13.0,87.0,2.0,139.0,1592981.0,966546.0,2693395.0,3591863.0,4506247.0,1067891.0,95.34308784630088,"[{""adm1_code"":2631,""adm1_name"":""Northern Frontier""},{""adm1_code"":2633,""adm1_name"":""Riyad""}]",2023-01-29,2023-09-25,"['Northern Frontier', 'Riyad']",17.17532505474851,41.8230311587734
1986-3178-SAU,No,nat-hyd-flo-flo,Natural,Hydrological,Extreme temperature,Viral disease,SAU,Saudi Arabia,Western Asia,Asia,"Makkah, Najran, Jizan",No,No,No,2368632.0,4.411841663656143,°C,1986,6,1986,6,5.0,13.0,97.0,3.0,127.0,2495550.0,2632667.0,2654762.0,2412511.0,2452577.0,2485941.0,9.414665653448116,"[{""adm1_code"":2627,""adm1_name"":""Jizan""}]",2016-09-14,2023-09-25,['Jizan'],21.16511824569753,39.84257842966933
2014-3179-SAU,No,nat-hyd-flo-flo,Natural,Hydrological,Extreme temperature,Viral disease,SAU,Saudi Arabia,Western Asia,Asia,Asir,No,No,No,1277224.0,8.653340319347672,°C,2014,5,2014,6,3.0,9.0,104.0,0.0,139.0,2577264.0,2647656.0,346935.0,2786185.0,1245308.0,4853018.0,16.190739849345963,"[{""adm1_code"":2627,""adm1_name"":""Jizan""}]",2008-06-30,2023-09-25,['Jizan'],20.46585649385424,36.811693690152325
2018-3180-SAU,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Riverine flood,SAU,Saudi Arabia,Western Asia,Asia,"Makkah, Jeddah, Taif, Madinah, Tabuk, Al-Jouf",No,No,No,2092453.0,6.220125254316923,Km2,2018,1,2018,6,0.0,8.0,97.0,4.0,145.0,2726752.0,2760878.0,2322494.0,2730446.0,2902327.0,3544133.0,30.20667788540356,"[{""adm1_code"":2622,""adm1_name"":""Asir""},{""adm1_code"":2627,""adm1_name"":""Jizan""},{""adm1_code"":2629,""adm1_name"":""Makkah""},{""adm1_code"":2630,""adm1_name"":""Najran""}]",2019-03-09,2023-09-25,"['Asir', 'Jizan', 'Makkah', 'Najran']",20.37902421298215,39.78766022299051
1977-3181-SAU,No,nat-hyd-flo-flo,Natural,Biological,Epidemic,Riverine flood,SAU,Saudi Arabia,Western Asia,Asia,Tabuk,No,No,No,2623348.0,6.394687291051269,Vaccinated,1977,8,1977,8,6.0,14.0,109.0,4.0,158.0,2476174.0,2368744.0,2628045.0,2473730.0,2700019.0,2621483.0,25.47572161766922,"[{""adm1_code"":2626,""adm1_name"":""Jawf""},{""adm1_code"":2628,""adm1_name"":""Madinah""},{""adm1_code"":2629,""adm1_name"":""Makkah""},{""adm1_code"":2634,""adm1_name"":""Tabuk""}]",2008-10-16,2023-09-25,"['Jawf', 'Madinah', 'Makkah', 'Tabuk']",29.736529662425816,41.68885941506757
1993-3182-SAU,No,nat-hyd-flo-flo,Natural,Biological,Flood,Viral disease,SAU,Saudi Arabia,Western Asia,Asia,Northwest Region,No,No,No,2879767.0,6.1489980291242485,Km2,1993,9,1993,11,6.0,9.0,93.0,3.0,163.0,151500.0,1965934.0,3231347.0,676934.0,1073074.0,4927999.0,76.44601513161186,"[{""adm1_code"":2627,""adm1_name"":""Jizan""}]",2011-11-01,2023-09-25,['Jizan'],30.01878802766207,38.10614959576587
2006-3183-SAU,No,nat-hyd-flo-flo,Natural,Hydrological,Storm,Viral disease,SAU,Saudi Arabia,Western Asia,Asia,"Taif, Asir, Jizan, Najran",No,No,No,4072067.0,3.198685795923425,Kph,2006,5,2006,8,5.0,12.0,90.0,4.0,155.0,3277378.0,2156020.0,1416173.0,2903631.0,1457715.0,4587023.0,94.89708524503352,"[{""adm1_code"":2624,""adm1_name"":""Eastern Province""}]",2010-05-01,2023-09-25,['Eastern Province'],23.975775153298752,42.00714027820553
1981-3184-SAU,No,nat-hyd-flo-flo,Natural,Meteorological,Flood,Flash flood,SAU,Saudi Arabia,Western Asia,Asia,"Jizan, Riyadh, Makkah, Madinah, Baha, Asir",No,No,No,737976.0,5.787757065302273,Km2,1981,9,1981,12,3.0,4.0,106.0,7.0,162.0,4973128.0,1895137.0,678210.0,910307.0,3216985.0,1628040.0,68.74256392794575,"[{""adm1_code"":2622,""adm1_name"":""Asir""}]",2021-10-16,2023-09-25,['Asir'],29.547267018236717,41.26803127276038
1971-3185-SAU,Yes,nat-hyd-flo-flo,Natural,Hydrological,Flood,Severe weather,SAU,Saudi Arabia,Western Asia,Asia,"Jizan, Riyadh, Makkah, Madinah, Baha, Asir",No,No,No,4824054.0,4.436585698459606,Km2,1971,9,1971,9,9.0,9.0,71.0,1.0,132.0,344075.0,4710175.0,4792394.0,2042880.0,1797612.0,2142202.0,56.05310082434431,"[{""adm1_code"":2634,""adm1_name"":""Tabuk""}]",2016-07-22,2023-09-25,['Tabuk'],30.808935462304056,36.0448649080669
2011-3186-SAU,No,nat-hyd-flo-flo,Natural,Hydrological,Extreme temperature,Severe weather,SAU,Saudi Arabia,Western Asia,Asia,"Makkah, Asir, Najran, Riyadh",No,No,No,3613265.0,5.667967675301557,°C,2011,10,2011,12,6.0,7.0,96.0,4.0,143.0,2338052.0,506196.0,4052379.0,3312208.0,617459.0,2698019.0,60.61914571019076,"[{""adm1_code"":2622,""adm1_name"":""Asir""},{""adm1_code"":2629,""adm1_name"":""Makkah""}]",2013-12-26,2023-09-25,"['Asir', 'Makkah']",20.95597706062118,44.2057182333018
1973-3187-SAU,No,nat-hyd-flo-flo,Natural,Biological,Epidemic,Severe weather,SAU,Saudi Arabia,Western Asia,Asia,Madinah,No,No,No,2623348.0,5.015246522167238,Vaccinated,1973,5,1973,11,4.0,14.0,88.0,1.0,145.0,2476174.0,2368744.0,2628045.0,2473730.0,2700019.0,2621483.0,27.998207592893205,"[{""adm1_code"":2629,""adm1_name"":""Makkah""}]",2005-10-11,2023-09-25,['Makkah'],16.85327838016729,42.95704818549716
1964-3188-SAU,No,nat-hyd-flo-flo,Natural,Biological,Storm,Viral disease,SAU,Saudi Arabia,Western Asia,Asia,Najran,No,No,No,4499652.0,8.42502179671005,Kph,1964,3,1964,4,5.0,10.0,92.0,3.0,134.0,1291072.0,1443914.0,1698919.0,1112555.0,3606143.0,1376810.0,58.653824331145344,"[{""adm1_code"":2622,""adm1_name"":""Asir""},{""adm1_code"":2627,""adm1_name"":""Jizan""},{""adm1_code"":2629,""adm1_name"":""Makkah""},{""adm1_code"":2630,""adm1_name"":""Najran""}]",2014-06-02,2023-09-25,"['Asir', 'Jizan', 'Makkah', 'Najran']",29.79668574329996,46.03424941156956
1970-3189-SAU,Yes,nat-hyd-flo-flo,Natural,Meteorological,Storm,Severe weather,SAU,Saudi Arabia,Western Asia,Asia,"Asir, Baha, Hail, Jizan, Madinah, Makkah, Tabuk",No,No,No,4476203.0,5.646185860081069,Kph,1970,5,1970,5,4.0,13.0,99.0,2.0,180.0,1625717.0,2725679.0,2479134.0,900388.0,4942314.0,3594984.0,97.83985970764172,"[{""adm1_code"":2628,""adm1_name"":""Madinah""}]",2018-08-06,2023-09-25,['Madinah'],29.05607885719443,37.8811188219307
1966-3190-SAU,Yes,nat-hyd-flo-flo,Natural,Hydrological,Storm,Viral disease,SAU,Saudi Arabia,Western Asia,Asia,"Madinah, Makkah, Hail, Tabuk",No,No,No,4301067.0,6.334298909428386,Kph,1966,6,1966,8,3.0,8.0,86.0,2.0,163.0,132661.0,4467842.0,2255552.0,245399.0,4902792.0,3229933.0,9.669997970018237,"[{""adm1_code"":2626,""adm1_name"":""Jawf""},{""adm1_code"":2628,""adm1_name"":""Madinah""},{""adm1_code"":2629,""adm1_name"":""Makkah""},{""adm1_code"":2634,""adm1_name"":""Tabuk""}]",2013-07-23,2023-09-25,"['Jawf', 'Madinah', 'Makkah', 'Tabuk']",18.93992995847237,47.837092339603714
1976-3191-SAU,No,nat-hyd-flo-flo,Natural,Meteorological,Extreme temperature,Severe weather,SAU,Saudi Arabia,Western Asia,Asia,"Asir, Baha, Taif",No,No,No,2068445.0,1.1976492681707605,°C,1976,2,1976,6,6.0,6.0,110.0,3.0,135.0,1159972.0,3553062.0,1568274.0,4550677.0,879241.0,288646.0,94.78732453110828,"[{""adm1_code"":2622,""adm1_name"":""Asir""},{""adm1_code"":2623,""adm1_name"":""Baha""},{""adm1_code"":2627,""adm1_name"":""Jizan""},{""adm1_code"":2628,""adm1_name"":""Madinah""},{""adm1_code"":2629,""adm1_name"":""Makkah""},{""adm1_code"":2633,""adm1_name"":""Riyad""}]",2020-09-29,2023-09-25,"['Asir', 'Baha', 'Jizan', 'Madinah', 'Makkah', 'Riyad']",21.614194190736963,45.173041912464505
1987-3192-SAU,No,nat-hyd-flo-flo,Natural,Hydrological,Flood,Bacterial disease,SAU,Saudi Arabia,Western Asia,Asia,Najran,No,No,No,1562849.0,1.5377639459058354,Km2,1987,5,1987,8,5.0,16.0,98.0,3.0,156.0,4369778.0,2696009.0,4188450.0,4677306.0,2614700.0,2652650.0,95.5025808745808,"[{""adm1_code"":2622,""adm1_name"":""Asir""}]",2014-08-19,2023-09-25,['Asir'],31.95658858222334,49.56795286299564
1996-3193-SAU,No,nat-hyd-flo-flo,Natural,Biological,Flood,Riverine flood,SAU,Saudi Arabia,Western Asia,Asia,Hafar al-Batin,No,No,No,3966199.0,5.911889735639649,Km2,1996,3,1996,3,7.0,11.0,103.0,1.0,156.0,3739939.0,2023380.0,4197928.0,4758177.0,644495.0,814675.0,30.38634286602513,"[{""adm1_code"":2627,""adm1_name"":""Jizan""},{""adm1_code"":2629,""adm1_name"":""Makkah""},{""adm1_code"":2630,""adm1_name"":""Najran""}]",2016-10-05,2023-09-25,"['Jizan', 'Makkah', 'Najran']",28.64019968106076,43.283270394484894
1991-3194-SAU,Yes,nat-hyd-flo-flo,Natural,Hydrological,Extreme temperature,Flood (General),SAU,Saudi Arabia,Western Asia,Asia,"Makkah, Madinah, Asir, Jizan, Najran, Baha",No,No,No,1887352.0,2.5754717698285106,°C,1991,11,1991,11,7.0,11.0,122.0,4.0,140.0,2688733.0,858093.0,515479.0,89268.0,3660186.0,2477389.0,65.8770543543823,"[{""adm1_code"":2631,""adm1_name"":""Northern Frontier""},{""adm1_code"":2633,""adm1_name"":""Riyad""}]",2015-10-27,2023-09-25,"['Northern Frontier', 'Riyad']",27.255296480928862,44.18160499756802
1969-3195-SAU,Yes,nat-hyd-flo-flo,Natural,Biological,Epidemic,Severe weather,SAU,Saudi Arabia,Western Asia,Asia,"Taif, Asir, Jizan, Najran",No,No,No,2714415.0,1.0911880418367943,Vaccinated,1969,3,1969,7,9.0,6.0,84.0,2.0,156.0,2114037.0,4455094.0,1544303.0,3229662.0,2778677.0,3314027.0,10.85109688616723,"[{""adm1_code"":2627,""adm1_name"":""Jizan""},{""adm1_code"":2629,""adm1_name"":""Makkah""},{""adm1_code"":2630,""adm1_name"":""Najran""}]",2025-05-13,2023-09-25,"['Jizan', 'Makkah', 'Najran']",30.932260048194927,48.07530701912448
1988-3196-SAU,Yes,nat-hyd-flo-flo,Natural,Hydrological,Extreme temperature,Bacterial disease,SAU,Saudi Arabia,Western Asia,Asia,"Asir, Baha, Hail, Jizan, Madinah, Makkah, Tabuk",No,No,No,4480678.0,3.506689775976308,°C,1988,3,1988,11,10.0,13.0,108.0,2.0,142.0,1946506.0,511250.0,3349110.0,1062399.0,2928295.0,1340310.0,106.24658894363525,"[{""adm1_code"":2622,""adm1_name"":""Asir""},{""adm1_code"":2623,""adm1_name"":""Baha""},{""adm1_code"":2627,""adm1_name"":""Jizan""},{""adm1_code"":2628,""adm1_name"":""Madinah""},{""adm1_code"":2629,""adm1_name"":""Makkah""},{""adm1_code"":2630,""adm1_name"":""Najran""}]",2025-01-14,2023-09-25,"['Asir', 'Baha', 'Jizan', 'Madinah', 'Makkah', 'Najran']",19.40147517521209,39.3766644383084
2011-3197-SAU,No,nat-hyd-flo-flo,Natural,Biological,Epidemic,Heat wave,SAU,Saudi Arabia,Western Asia,Asia,Jizan,No,No,No,3111671.0,4.866215595251312,Vaccinated,2011,7,2011,11,5.0,9.0,89.0,3.0,138.0,330755.0,1082191.0,17047.0,2070934.0,4849144.0,3100188.0,67.71111085936025,"[{""adm1_code"":2622,""adm1_name"":""Asir""}]",2005-12-08,2023-09-25,['Asir'],21.115486791162244,41.655343489001794
1960-3198-SAU,Yes,nat-hyd-flo-flo,Natural,Hydrological,Extreme temperature,Heat wave,SAU,Saudi Arabia,Western Asia,Asia,"Taif, Asir, Jizan, Najran",No,No,No,1612071.0,7.239507333689684,°C,1960,10,1960,10,4.0,11.0,104.0,2.0,159.0,3142429.0,1001126.0,2283524.0,4689335.0,3659367.0,1579746.0,81.89068501398656,"[{""adm1_code"":2625,""adm1_name"":""Hail""},{""adm1_code"":2628,""adm1_name"":""Madinah""},{""adm1_code"":2629,""adm1_name"":""Makkah""},{""adm1_code"":2634,""adm1_name"":""Tabuk""}]",2014-06-12,2023-09-25,"['Hail', 'Madinah', 'Makkah', 'Tabuk']",19.966364981083142,46.21206019147776
2022-3199-SAU,No,nat-hyd-flo-flo,Natural,Biological,Extreme temperature,Flood (General),SAU,Saudi Arabia,Western Asia,Asia,Asir,No,No,No,1587016.0,8.054367541375647,°C,2022,1,2022,4,8.0,10.0,104.0,3.0,139.0,4224085.0,1017600.0,2152624.0,579056.0,3475121.0,1905623.0,107.28590715869662,"[{""adm1_code"":2634,""adm1_name"":""Tabuk""}]",2017-10-12,2023-09-25,['Tabuk'],19.93258616638221,43.46761909189887
1975-3200-SAU,No,nat-hyd-flo-flo,Natural,Hydrological,Epidemic,Flood (General),SAU,Saudi Arabia,Western Asia,Asia,"Makkah, Asir, Najran, Riyadh",No,No,No,4632434.0,1.9234988229181829,Vaccinated,1975,5,1975,7,5.0,3.0,95.0,2.0,146.0,4248974.0,3257793.0,2566141.0,3806931.0,509126.0,1481261.0,56.84569012522372,"[{""adm1_code"":2631,""adm1_name"":""Northern Frontier""},{""adm1_code"":2633,""adm1_name"":""Riyad""}]",2013-08-02,2023-09-25,"['Northern Frontier', 'Riyad']",19.143719964198603,44.54883907332916
